RESPOND_ID,EXAMIN_BEGIN_DE,SEXDSTN_FLAG_CD,AGRDE_FLAG_NM,ANSWRR_OC_AREA_NM,HSHLD_INCOME_DGREE_NM,LSR_TIME_USE_PURPS_RN1_VALUE,LSR_TIME_USE_PURPS_RN2_VALUE,WORKDAY_DAY_AVRG_LSR_TIME_VALUE,WKEND_DAY_AVRG_LSR_TIME_VALUE,LSR_TIME_REST_RCRT_USE_RATE,LSR_TIME_HOBBY_USE_RATE,LSR_TIME_SELF_IMPT_USE_RATE,LSR_TIME_TWDPSN_RLTN_FLWSP_USE_RATE,LSR_TIME_ETC_USE_RATE,INTRST_LSR_ACT_RN1_VALUE,INTRST_LSR_ACT_RN2_VALUE,INTRST_LSR_ACT_RN3_VALUE,INTRST_LSR_ACT_RN4_VALUE,INTRST_LSR_ACT_RN5_VALUE
53331789,20230531,F,20대,강원도,무응답,자기만족-즐거움을 위해,대인 관계-교제를 위해,2,1,99,0,0,1,0,만화책 보기,없음,없음,없음,없음
53332122,20230531,M,40대,울산광역시,300만원 미만,스트레스 해소를 위해,없음,1,1,20,20,10,50,0,국내 여행,없음,없음,없음,없음
53332282,20230531,F,40대,경상남도,700만원 이상,마음의 안정-휴식을 위해,스트레스 해소를 위해,3,5,60,30,0,10,0,헬스-보디빌딩 직접 하기,걷기-속보-조깅 직접 하기,줄넘기-맨손체조-스트레칭 직접 하기,볼링_ 당구-포켓볼 직접 하기,음주-유흥
53332564,20230531,F,50대,경기도,300이상500만원 미만,스트레스 해소를 위해,가족-지인 등과 시간을 보내기 위해,1,2,50,10,30,0,10,국내 여행,독서,없음,없음,없음
53332621,20230531,F,40대,경기도,500이상700만원 미만,가족-지인 등과 시간을 보내기 위해,없음,2,4,40,10,10,40,0,수다-잡담하기,사회봉사활동,없음,없음,없음
53332714,20230531,F,60대,울산광역시,700만원 이상,건강 관리를 위해,자기 계발을 위해,5,3,0,10,70,20,0,걷기-속보-조깅 직접 하기,소풍-피크닉,요리-베이킹,산책-걷기,독서
53332789,20230531,F,50대,광주광역시,500이상700만원 미만,건강 관리를 위해,자기만족-즐거움을 위해,4,3,40,30,10,20,0,골프 영상 시청,수다-잡담하기,가족-친지 만남,SNS -인터넷 커뮤니티 활동,골프 직접 하기
53333011,20230531,F,60대,충청북도,500이상700만원 미만,자기 계발을 위해,건강 관리를 위해,4,12,20,0,20,10,50,국내 여행,없음,없음,없음,없음
53333023,20230531,F,30대,경기도,300만원 미만,가족-지인 등과 시간을 보내기 위해,자기만족-즐거움을 위해,1,6,30,0,0,0,70,만화책 보기,산책-걷기,없음,없음,없음
53333091,20230531,F,20대,경기도,무응답,스트레스 해소를 위해,대인 관계-교제를 위해,4,10,60,0,5,35,0,반려동물 돌보기,낮잠자기,맛집-카페 탐방,영상 컨텐츠 시청,친구-이성친구 만남
53333151,20230531,M,40대,경기도,500이상700만원 미만,자기만족-즐거움을 위해,마음의 안정-휴식을 위해,2,8,100,0,0,0,0,영상 컨텐츠 시청,없음,없음,없음,없음
53333276,20230531,F,30대,경기도,300이상500만원 미만,자기만족-즐거움을 위해,마음의 안정-휴식을 위해,1,5,50,0,0,50,0,친구-이성친구 만남,산책-걷기,맛집-카페 탐방,없음,없음
53333330,20230531,F,40대,울산광역시,500이상700만원 미만,가족-지인 등과 시간을 보내기 위해,남는 시간을 보내기 위해,1,5,10,10,10,70,0,캠핑-차박,줄넘기-맨손체조-스트레칭 직접 하기,국내 여행,수다-잡담하기,계모임-동창회-사교모임
53333357,20230531,M,60대,경상남도,500이상700만원 미만,대인 관계-교제를 위해,건강 관리를 위해,5,4,50,20,10,20,0,국내 여행,산책-걷기,없음,없음,없음
53333407,20230531,M,40대,전라남도,500이상700만원 미만,가족-지인 등과 시간을 보내기 위해,자기만족-즐거움을 위해,2,3,80,0,10,10,0,영상 컨텐츠 시청,게임,독서,해외여행,없음
53333697,20230531,M,20대,경기도,300만원 미만,스트레스 해소를 위해,없음,1,5,100,0,0,0,0,소풍-피크닉,없음,없음,없음,없음
53333730,20230531,F,60대,강원도,500이상700만원 미만,마음의 안정-휴식을 위해,가족-지인 등과 시간을 보내기 위해,3,5,20,20,20,10,30,국내 여행,영화관 관람,맛집-카페 탐방,쇼핑,없음
53333789,20230531,F,60대,광주광역시,300이상500만원 미만,건강 관리를 위해,남는 시간을 보내기 위해,2,6,70,0,0,30,0,등산 직접 하기,없음,없음,없음,없음
53333820,20230531,M,50대,경기도,700만원 이상,건강 관리를 위해,마음의 안정-휴식을 위해,5,5,50,50,0,0,0,헬스-보디빌딩 직접 하기,산책-걷기,해외 프로스포츠 영상 시청,없음,없음
53333982,20230531,F,40대,전라북도,300이상500만원 미만,건강 관리를 위해,가족-지인 등과 시간을 보내기 위해,12,8,50,10,0,40,0,걷기-속보-조깅 직접 하기,산책-걷기,없음,없음,없음
53334096,20230531,M,40대,전라남도,300이상500만원 미만,대인 관계-교제를 위해,자기만족-즐거움을 위해,4,5,60,0,0,40,0,캠핑-차박,만화책 보기,산책-걷기,계모임-동창회-사교모임,친구-이성친구 만남
53334387,20230531,F,20대,경기도,300이상500만원 미만,마음의 안정-휴식을 위해,없음,2,2,20,50,0,30,0,걷기-속보-조깅 직접 하기,기타 스포츠-운동 직접하기,없음,없음,없음
53334491,20230531,M,50대,충청북도,700만원 이상,가족-지인 등과 시간을 보내기 위해,마음의 안정-휴식을 위해,2,6,20,30,20,0,30,걷기-속보-조깅 직접 하기,드라이브,온천-사우나-찜질방,SNS -인터넷 커뮤니티 활동,영상 컨텐츠 시청
53334494,20230531,M,60대,경상남도,300만원 미만,건강 관리를 위해,마음의 안정-휴식을 위해,1,2,0,0,0,100,0,드라이브,종교활동,등산 직접 하기,걷기-속보-조깅 직접 하기,자전거-싸이클-산악자전거 직접 타기
53334549,20230531,M,60대,경상북도,500이상700만원 미만,건강 관리를 위해,마음의 안정-휴식을 위해,1,8,1,15,20,14,50,자전거-싸이클-산악자전거 직접 타기,걷기-속보-조깅 직접 하기,국내 여행,수영 직접 하기,골프 직접 하기
53334571,20230531,M,60대,경기도,300이상500만원 미만,가족-지인 등과 시간을 보내기 위해,건강 관리를 위해,5,10,90,0,0,10,0,산책-걷기,맛집-카페 탐방,해외 프로스포츠 영상 시청,낮잠자기,쇼핑
53334624,20230531,M,50대,대구광역시,300이상500만원 미만,자기 계발을 위해,건강 관리를 위해,3,4,30,50,0,20,0,라켓스포츠 직접 하기,음악 직접 활동 및 수강하기,미술관-전시관 관람,어학-기술-자격증 취득,기타 자기계발-자기관리
53334890,20230531,M,40대,인천광역시,300이상500만원 미만,마음의 안정-휴식을 위해,가족-지인 등과 시간을 보내기 위해,5,5,30,20,10,20,20,국내 여행,없음,없음,없음,없음
53334920,20230531,M,20대,서울특별시,무응답,스트레스 해소를 위해,건강 관리를 위해,3,5,15,50,30,5,0,걷기-속보-조깅 직접 하기,헬스-보디빌딩 직접 하기,드라이브,음악-라디오 감상,자전거-싸이클-산악자전거 직접 타기
53334934,20230531,M,40대,대구광역시,700만원 이상,가족-지인 등과 시간을 보내기 위해,마음의 안정-휴식을 위해,1,3,0,30,70,0,0,독서,축제 참가,기타 자기계발-자기관리,수다-잡담하기,쇼핑
53334949,20230531,M,40대,대구광역시,300이상500만원 미만,자기 계발을 위해,스트레스 해소를 위해,1,1,30,30,20,20,0,구기스포츠 직접 하기,등산 직접 하기,낮잠자기,걷기-속보-조깅 직접 하기,국내 프로스포츠 영상 시청
53335262,20230531,F,30대,경기도,300만원 미만,마음의 안정-휴식을 위해,가족-지인 등과 시간을 보내기 위해,5,12,30,10,10,50,0,만화책 보기,친구-이성친구 만남,가족-친지 만남,수다-잡담하기,SNS -인터넷 커뮤니티 활동
53335421,20230531,M,20대,경기도,300이상500만원 미만,마음의 안정-휴식을 위해,대인 관계-교제를 위해,6,10,60,30,10,0,0,게임,영상 컨텐츠 시청,SNS -인터넷 커뮤니티 활동,자전거-싸이클-산악자전거 직접 타기,음악-라디오 감상
53335716,20230531,M,20대,강원도,300이상500만원 미만,자기만족-즐거움을 위해,스트레스 해소를 위해,3,5,80,0,0,20,0,드라이브,없음,없음,없음,없음
53335919,20230531,M,60대,경기도,300이상500만원 미만,건강 관리를 위해,자기만족-즐거움을 위해,6,12,55,0,0,15,30,산책-걷기,영상 컨텐츠 시청,걷기-속보-조깅 직접 하기,종교활동,국내 여행
53335949,20230531,F,30대,전라남도,500이상700만원 미만,가족-지인 등과 시간을 보내기 위해,자기만족-즐거움을 위해,1,5,40,20,10,30,0,국내 여행,캠핑-차박,축제 참가,쇼핑,액티비티-체험
53336045,20230531,M,40대,세종특별자치시,500이상700만원 미만,가족-지인 등과 시간을 보내기 위해,스트레스 해소를 위해,1,3,20,10,10,60,0,드라이브,독서,없음,없음,없음
53336127,20230531,M,60대,대전광역시,300만원 미만,남는 시간을 보내기 위해,없음,2,1,10,20,30,5,35,산책-걷기,없음,없음,없음,없음
53336152,20230531,M,40대,대전광역시,500이상700만원 미만,가족-지인 등과 시간을 보내기 위해,남는 시간을 보내기 위해,0,6,80,0,20,0,0,독서,어학-기술-자격증 취득,국내 여행,요리-베이킹,국내 프로스포츠 영상 시청
53336169,20230531,M,40대,충청남도,300만원 미만,가족-지인 등과 시간을 보내기 위해,자기만족-즐거움을 위해,2,8,70,0,10,20,0,영화관 관람,낮잠자기,영상 컨텐츠 시청,없음,없음
53336196,20230531,F,50대,경기도,500이상700만원 미만,자기 계발을 위해,가족-지인 등과 시간을 보내기 위해,3,7,10,20,20,50,0,요가-필라테스 직접 하기,생활공예-원예,영화관 관람,국내 여행,종교활동
53336341,20230531,M,30대,울산광역시,300이상500만원 미만,자기만족-즐거움을 위해,남는 시간을 보내기 위해,6,6,60,30,0,10,0,영상 컨텐츠 시청,없음,없음,없음,없음
53336435,20230531,F,30대,경기도,300이상500만원 미만,스트레스 해소를 위해,마음의 안정-휴식을 위해,3,7,60,20,20,0,0,영상 컨텐츠 시청,국내 프로스포츠 영상 시청,산책-걷기,음악-라디오 감상,독서
53336497,20230531,F,60대,경기도,300만원 미만,스트레스 해소를 위해,건강 관리를 위해,2,3,50,10,10,30,0,종교활동,산책-걷기,수다-잡담하기,없음,없음
53336602,20230531,F,30대,서울특별시,700만원 이상,마음의 안정-휴식을 위해,가족-지인 등과 시간을 보내기 위해,3,8,40,20,20,20,0,영상 컨텐츠 시청,맛집-카페 탐방,쇼핑,걷기-속보-조깅 직접 하기,영화관 관람
53336677,20230531,M,60대,인천광역시,300이상500만원 미만,건강 관리를 위해,자기만족-즐거움을 위해,1,5,20,0,10,0,70,산책-걷기,줄넘기-맨손체조-스트레칭 직접 하기,가족-친지 만남,등산 직접 하기,영화관 관람
53336731,20230531,M,20대,전라남도,300만원 미만,자기 계발을 위해,남는 시간을 보내기 위해,7,5,40,20,30,10,0,종교활동,없음,없음,없음,없음
53336738,20230531,F,20대,울산광역시,무응답,자기 계발을 위해,자기만족-즐거움을 위해,8,6,60,10,10,20,0,사진 촬영,산책-걷기,반려동물 돌보기,가족-친지 만남,낮잠자기
53336770,20230531,M,60대,경기도,500이상700만원 미만,건강 관리를 위해,가족-지인 등과 시간을 보내기 위해,5,12,40,30,20,10,0,자전거-싸이클-산악자전거 직접 타기,맛집-카페 탐방,영화관 관람,없음,없음
53336824,20230531,F,60대,경기도,300만원 미만,가족-지인 등과 시간을 보내기 위해,대인 관계-교제를 위해,2,4,30,0,0,70,0,종교활동,국내 여행,없음,없음,없음
53336832,20230531,M,30대,서울특별시,300만원 미만,마음의 안정-휴식을 위해,없음,0,1,100,0,0,0,0,산책-걷기,없음,없음,없음,없음
53336926,20230531,M,30대,서울특별시,500이상700만원 미만,자기 계발을 위해,자기만족-즐거움을 위해,2,7,10,50,30,10,0,구기스포츠 직접 하기,국내 프로스포츠 영상 시청,헬스-보디빌딩 직접 하기,친구-이성친구 만남,어학-기술-자격증 취득
53336983,20230531,F,60대,부산광역시,300이상500만원 미만,건강 관리를 위해,자기 계발을 위해,2,1,0,30,40,30,0,줄넘기-맨손체조-스트레칭 직접 하기,요가-필라테스 직접 하기,무용 공연 관람,춤-무용 직접 활동 및 수강하기,종교활동
53337066,20230531,M,30대,서울특별시,300이상500만원 미만,스트레스 해소를 위해,건강 관리를 위해,3,6,25,25,25,25,0,헬스-보디빌딩 직접 하기,독서,영화관 관람,쇼핑,해외여행
53337104,20230531,F,60대,충청북도,500이상700만원 미만,자기만족-즐거움을 위해,건강 관리를 위해,2,6,10,20,10,40,20,종교활동,걷기-속보-조깅 직접 하기,없음,없음,없음
53337501,20230531,F,50대,충청북도,500이상700만원 미만,마음의 안정-휴식을 위해,가족-지인 등과 시간을 보내기 위해,2,5,65,3,5,20,7,낮잠자기,맛집-카페 탐방,산책-걷기,드라이브,종교활동
53337649,20230531,M,40대,경기도,300이상500만원 미만,자기만족-즐거움을 위해,마음의 안정-휴식을 위해,3,6,30,60,10,0,0,영화관 관람,자전거-싸이클-산악자전거 직접 타기,영상 컨텐츠 시청,SNS -인터넷 커뮤니티 활동,없음
53337742,20230531,F,50대,충청남도,300만원 미만,대인 관계-교제를 위해,가족-지인 등과 시간을 보내기 위해,1,5,60,10,10,20,0,영화관 관람,없음,없음,없음,없음
53338302,20230531,M,20대,광주광역시,300만원 미만,스트레스 해소를 위해,마음의 안정-휴식을 위해,5,12,80,0,20,0,0,만화책 보기,없음,없음,없음,없음
53338303,20230531,M,40대,부산광역시,700만원 이상,건강 관리를 위해,자기만족-즐거움을 위해,5,8,20,60,0,20,0,골프 직접 하기,친구-이성친구 만남,가족-친지 만남,음주-유흥,쇼핑
53338314,20230531,F,50대,울산광역시,300이상500만원 미만,건강 관리를 위해,마음의 안정-휴식을 위해,10,8,60,20,0,20,0,산책-걷기,골프 직접 하기,수다-잡담하기,골프 영상 시청,가족-친지 만남
53338421,20230531,M,50대,광주광역시,700만원 이상,가족-지인 등과 시간을 보내기 위해,대인 관계-교제를 위해,1,3,50,15,15,20,0,국내 프로스포츠 영상 시청,없음,없음,없음,없음
53338490,20230531,F,50대,전라남도,300만원 미만,자기만족-즐거움을 위해,건강 관리를 위해,2,4,50,20,20,10,0,종교활동,걷기-속보-조깅 직접 하기,독서,드라이브,수다-잡담하기
53338521,20230531,F,40대,경상남도,무응답,가족-지인 등과 시간을 보내기 위해,마음의 안정-휴식을 위해,4,4,30,40,30,0,0,반려동물 돌보기,국내 프로스포츠 영상 시청,낮잠자기,요리-베이킹,게임
53338571,20230531,F,20대,부산광역시,500이상700만원 미만,마음의 안정-휴식을 위해,남는 시간을 보내기 위해,2,6,100,0,0,0,0,영상 컨텐츠 시청,SNS -인터넷 커뮤니티 활동,어학-기술-자격증 취득,산책-걷기,낮잠자기
53338583,20230531,F,20대,대구광역시,무응답,스트레스 해소를 위해,건강 관리를 위해,2,0,30,30,30,10,0,줄넘기-맨손체조-스트레칭 직접 하기,요가-필라테스 직접 하기,요리-베이킹,산책-걷기,기타 자기계발-자기관리
53338695,20230531,M,20대,부산광역시,700만원 이상,마음의 안정-휴식을 위해,자기만족-즐거움을 위해,5,16,20,50,0,30,0,국내 프로스포츠 영상 시청,구기스포츠 직접 하기,헬스-보디빌딩 직접 하기,낮잠자기,음주-유흥
53338715,20230531,M,40대,서울특별시,700만원 이상,자기 계발을 위해,마음의 안정-휴식을 위해,2,6,10,10,80,0,0,어학-기술-자격증 취득,쇼핑,게임,영상 컨텐츠 시청,산책-걷기
53338742,20230531,M,60대,경상남도,300만원 미만,가족-지인 등과 시간을 보내기 위해,마음의 안정-휴식을 위해,10,8,10,0,10,40,40,산책-걷기,종교활동,음악 공연 관람,해외 프로스포츠 영상 시청,친구-이성친구 만남
53338752,20230531,M,20대,세종특별자치시,300이상500만원 미만,자기 계발을 위해,스트레스 해소를 위해,2,4,80,0,10,10,0,게임,맛집-카페 탐방,영상 컨텐츠 시청,없음,없음
