응답자ID,조사시작일자,성별구분코드,연령대구분명,답변자거주지역명,가구소득정도명,서울특별시여행관심값,경기도인천광역시여행관심값,부산광역시여행관심값,충청남도대전광역시여행관심값,충청북도여행관심값,경상남도울산광역시여행관심값,경상북도대구광역시여행관심값,전라남도광주광역시여행관심값,전라북도여행관심값,강원여행관심값,제주도여행관심값
53355880,20230501,F,50대,충청남도(세종시 포함),700만원 이상,3,3,4,3,3,3,3,4,3,2,3
53355973,20230501,M,40대,부산광역시,700만원 이상,3,3,4,3,2,3,4,3,3,3,4
53356315,20230501,F,40대,경기도,모름,3,3,4,4,3,3,3,3,3,4,3
53356458,20230501,F,20대,광주광역시,500이상700만원 미만,5,4,5,3,4,3,3,3,3,4,5
53356506,20230501,M,50대,전라북도,300만원 미만,1,1,1,2,1,1,1,1,3,1,1
53356627,20230501,F,30대,서울특별시,700만원 이상,3,2,1,3,1,3,2,4,4,2,1
53356678,20230501,F,40대,대전광역시,300만원 미만,4,3,4,3,3,4,4,3,3,4,4
53356694,20230501,F,20대,경기도,700만원 이상,2,1,4,3,3,3,3,3,3,4,5
53356816,20230501,M,50대,서울특별시,700만원 이상,1,3,4,3,4,2,1,4,4,1,4
53356821,20230501,F,20대,충청남도(세종시 포함),300이상500만원 미만,3,4,5,3,4,3,4,4,4,4,5
53357044,20230501,M,60대,부산광역시,500이상700만원 미만,2,3,3,3,3,3,3,3,3,3,3
53357059,20230501,F,20대,전라북도,모름,5,5,5,4,3,4,4,3,3,2,5
53357859,20230501,M,20대,경기도,700만원 이상,3,3,3,3,3,4,3,3,3,3,3
53357901,20230501,M,50대,경기도,500이상700만원 미만,3,3,4,3,3,3,4,3,3,3,3
53358010,20230501,F,50대,광주광역시,500이상700만원 미만,3,3,3,3,4,3,3,3,3,4,3
53358054,20230501,F,40대,경기도,500이상700만원 미만,3,3,3,3,3,3,3,3,3,3,3
53358430,20230501,F,40대,강원도,300이상500만원 미만,4,3,3,3,3,3,3,3,3,3,3
53358506,20230501,F,20대,경기도,모름,2,3,4,3,3,3,3,2,2,3,2
53358898,20230501,F,60대,경상남도,500이상700만원 미만,3,4,4,3,3,4,4,5,3,4,5
53359032,20230501,F,50대,강원도,700만원 이상,3,2,4,3,3,4,2,2,3,3,3
53359040,20230501,F,60대,울산광역시,모름,3,4,3,4,4,3,4,4,4,3,3
53359121,20230501,F,40대,경기도,500이상700만원 미만,3,4,3,4,3,3,3,3,3,5,2
53359170,20230501,F,60대,서울특별시,700만원 이상,4,4,3,3,3,1,2,3,3,3,3
53359875,20230501,F,40대,부산광역시,500이상700만원 미만,3,3,3,3,3,3,3,3,3,3,3
53360066,20230501,M,20대,경기도,모름,1,1,1,1,1,1,1,1,1,1,1
53360657,20230501,F,40대,경기도,700만원 이상,5,4,3,3,3,4,3,3,5,5,5
53360715,20230501,F,50대,경상남도,700만원 이상,3,3,3,3,3,4,3,1,3,4,5
53360931,20230501,M,60대,경기도,300만원 미만,3,3,3,3,3,3,3,3,3,3,3
53360937,20230501,M,30대,경기도,300이상500만원 미만,3,3,5,4,3,5,4,2,3,4,2
53361412,20230501,F,40대,경기도,700만원 이상,3,1,1,3,4,1,1,5,2,4,3
53362418,20230501,F,60대,부산광역시,300만원 미만,3,2,3,2,2,2,4,3,3,5,2
53362873,20230501,M,50대,경기도,300이상500만원 미만,1,1,1,1,1,1,1,1,1,1,1
53362911,20230501,F,30대,충청남도(세종시 포함),300이상500만원 미만,3,3,5,3,3,3,3,3,3,4,3
53363445,20230501,M,50대,경상남도,300이상500만원 미만,4,3,3,3,3,3,3,4,4,4,4
53363473,20230501,M,30대,경상남도,300이상500만원 미만,3,2,2,3,3,3,3,3,5,3,4
53363544,20230501,F,60대,서울특별시,모름,3,3,4,4,4,4,3,4,4,4,3
53363672,20230501,M,30대,경기도,500이상700만원 미만,3,3,5,3,1,3,3,1,1,3,5
53363742,20230501,F,30대,충청남도(세종시 포함),700만원 이상,3,3,4,4,3,3,3,3,3,3,3
53363833,20230501,F,40대,강원도,300이상500만원 미만,3,3,3,3,3,3,4,3,3,4,4
53364689,20230501,M,50대,대구광역시,500이상700만원 미만,4,3,4,3,3,3,3,3,3,3,3
53365208,20230501,F,20대,경상남도,700만원 이상,5,3,4,3,3,4,4,2,3,5,5
53365894,20230501,M,60대,부산광역시,700만원 이상,4,3,3,3,3,3,3,4,3,4,3
53366283,20230501,F,40대,충청남도(세종시 포함),300만원 미만,2,3,2,3,3,3,4,3,3,4,1
53366680,20230501,M,50대,부산광역시,500이상700만원 미만,1,3,3,1,1,3,1,1,1,3,5
53366826,20230501,F,40대,대구광역시,500이상700만원 미만,4,3,2,3,3,4,3,3,3,4,2
53367209,20230501,F,40대,울산광역시,500이상700만원 미만,5,5,3,5,4,2,3,5,5,5,4
53367258,20230501,M,50대,서울특별시,700만원 이상,4,3,4,3,3,3,2,3,3,4,4
53367740,20230501,M,50대,경기도,700만원 이상,3,3,3,3,3,3,3,3,3,4,4
53367991,20230501,M,60대,경상남도,300만원 미만,1,1,1,1,1,1,1,1,1,1,1
53368253,20230501,F,40대,부산광역시,300이상500만원 미만,3,3,3,3,2,2,2,4,3,4,2
53369010,20230501,M,50대,서울특별시,500이상700만원 미만,3,2,3,3,3,3,3,3,3,3,4
53369145,20230501,F,60대,서울특별시,700만원 이상,3,3,4,2,3,3,3,4,2,4,4
53369153,20230501,M,20대,경상북도,300만원 미만,4,3,3,3,3,3,3,3,3,3,4
53369732,20230501,F,20대,경기도,500이상700만원 미만,3,3,3,2,2,2,2,2,2,2,4
53370281,20230501,M,40대,부산광역시,500이상700만원 미만,3,2,3,2,2,3,2,4,3,4,2
53370419,20230501,M,60대,경상남도,700만원 이상,2,3,2,4,4,3,3,5,4,5,4
53371182,20230501,F,40대,인천광역시,300이상500만원 미만,5,3,4,4,3,3,4,3,3,4,5
53371525,20230501,M,20대,경상북도,300이상500만원 미만,3,2,3,3,3,3,2,3,2,4,3
53371610,20230501,F,20대,대전광역시,700만원 이상,5,5,4,4,4,5,4,1,4,4,5
53371965,20230501,M,40대,인천광역시,300이상500만원 미만,1,4,4,2,2,4,4,3,1,5,4
53372431,20230501,M,30대,경기도,300만원 미만,3,2,4,3,3,3,3,2,3,4,1
53373031,20230501,M,50대,서울특별시,700만원 이상,3,3,3,3,4,4,4,3,3,4,4
53373596,20230501,F,40대,경기도,500이상700만원 미만,3,3,5,3,3,4,4,4,4,4,4
53376362,20230501,M,50대,경기도,300이상500만원 미만,1,1,1,1,1,1,1,1,1,1,1
53376575,20230501,F,40대,전라북도,모름,3,3,3,3,3,3,3,3,3,3,4
53376627,20230501,F,60대,경기도,500이상700만원 미만,2,2,3,3,2,3,2,3,3,4,4
53376705,20230501,M,60대,서울특별시,500이상700만원 미만,4,2,4,4,3,3,4,4,4,4,1
53377445,20230501,F,50대,서울특별시,700만원 이상,3,3,3,3,3,3,3,3,3,4,3
53327975,20230424,F,50대,서울특별시,700만원 이상,4,4,3,4,3,3,3,4,3,3,5
53324603,20230424,F,50대,서울특별시,700만원 이상,1,3,5,3,3,3,3,3,3,5,5
53326365,20230424,F,50대,서울특별시,300이상500만원 미만,1,1,4,1,1,4,1,1,1,4,5
53362355,20230424,F,50대,서울특별시,700만원 이상,3,3,3,3,3,3,3,3,3,3,3
53341721,20230424,F,50대,서울특별시,500이상700만원 미만,2,3,3,3,3,2,2,4,3,4,2
53338471,20230424,F,50대,경상북도,300만원 미만,3,3,3,3,3,3,3,3,3,3,3
53346495,20230424,F,50대,경상북도,700만원 이상,4,4,3,4,4,4,4,4,4,3,4
53329467,20230424,F,50대,경상북도,700만원 이상,5,3,4,4,4,3,3,3,3,4,3
53344225,20230424,F,40대,경기도,300이상500만원 미만,3,3,3,3,3,3,3,3,3,3,3
53346094,20230424,F,40대,경기도,300만원 미만,3,3,5,3,3,4,4,4,4,5,3
53335462,20230424,F,40대,경기도,700만원 이상,3,3,3,3,3,3,3,3,3,3,3
53375173,20230424,F,40대,경기도,300이상500만원 미만,3,3,2,3,3,3,4,3,3,4,4
53335089,20230424,F,40대,경기도,700만원 이상,3,3,4,3,4,3,3,4,3,4,3
53330455,20230424,F,40대,경기도,700만원 이상,5,4,3,4,3,3,3,4,3,4,1
53334639,20230424,F,40대,경기도,300이상500만원 미만,3,3,3,3,3,3,3,3,3,3,4
53344880,20230424,F,40대,대구광역시,500이상700만원 미만,2,2,3,2,2,3,3,2,3,3,4
53355356,20230424,F,40대,인천광역시,300이상500만원 미만,4,4,3,4,3,1,1,5,5,1,5
53356454,20230424,F,40대,인천광역시,500이상700만원 미만,4,4,4,3,3,3,3,3,4,4,4
53367700,20230424,F,40대,경상북도,300이상500만원 미만,4,2,5,4,3,4,3,4,4,4,5
53357762,20230424,F,30대,서울특별시,300만원 미만,3,3,2,5,3,3,2,5,5,5,5
53366039,20230424,F,30대,서울특별시,300만원 미만,3,3,4,4,4,3,3,4,4,3,3
53326772,20230424,F,30대,서울특별시,모름,3,3,3,3,3,3,3,3,3,4,5
53362477,20230424,F,30대,서울특별시,500이상700만원 미만,3,4,3,3,3,3,3,3,4,3,3
53322333,20230424,F,30대,서울특별시,300이상500만원 미만,3,2,5,2,3,5,3,3,4,4,2
53357902,20230424,F,30대,경기도,700만원 이상,3,3,1,3,3,3,3,3,3,2,1
53333851,20230424,F,30대,경기도,700만원 이상,3,3,4,3,3,3,3,3,3,5,3
53326340,20230424,F,30대,경기도,700만원 이상,2,1,3,4,3,1,1,3,3,4,5
53333894,20230424,F,30대,경기도,300이상500만원 미만,3,3,4,3,3,3,3,4,3,3,4
53372934,20230424,F,30대,경기도,300이상500만원 미만,3,3,4,3,3,3,3,4,4,4,4
53359152,20230424,F,30대,인천광역시,500이상700만원 미만,3,3,4,3,4,3,3,3,4,4,4
53354475,20230424,F,30대,인천광역시,300만원 미만,2,1,3,3,3,3,3,3,3,2,3
53328061,20230424,F,30대,광주광역시,모름,5,3,4,3,3,3,4,3,3,4,4
53355945,20230424,F,30대,광주광역시,500이상700만원 미만,4,4,5,4,4,4,4,4,4,4,4
53340774,20230424,F,30대,충청북도,500이상700만원 미만,4,1,2,3,3,1,4,4,3,4,1
53362551,20230424,F,20대,서울특별시,700만원 이상,3,3,2,5,3,4,4,4,4,4,5
53329283,20230424,F,20대,서울특별시,모름,3,3,3,3,3,3,3,3,3,3,3
53349506,20230424,F,20대,서울특별시,700만원 이상,3,2,5,4,3,3,4,5,4,4,5
53360104,20230424,F,20대,서울특별시,300만원 미만,3,2,5,1,1,3,1,2,1,1,5
53354176,20230424,F,20대,대전광역시,700만원 이상,4,4,4,3,3,3,2,3,3,4,4
53366634,20230424,M,60대,강원도,700만원 이상,1,1,1,4,3,1,3,1,1,4,5
53354751,20230424,M,60대,강원도,500이상700만원 미만,3,4,4,3,3,3,3,3,3,3,4
53348345,20230424,M,60대,충청북도,모름,4,4,5,4,3,4,4,5,5,5,3
53373471,20230424,M,50대,서울특별시,500이상700만원 미만,3,3,4,3,2,3,3,4,2,5,1
53351565,20230424,M,50대,서울특별시,300이상500만원 미만,3,2,4,3,3,4,4,4,4,3,3
53323860,20230424,M,50대,서울특별시,700만원 이상,3,3,3,3,3,3,3,2,3,4,3
53363866,20230424,M,50대,서울특별시,500이상700만원 미만,2,2,1,1,2,1,2,1,1,3,1
53374395,20230424,M,50대,서울특별시,700만원 이상,4,3,5,3,3,5,4,3,5,4,5
53363817,20230424,M,50대,서울특별시,300이상500만원 미만,3,3,1,3,1,1,1,3,1,3,3
53365735,20230424,M,50대,부산광역시,300이상500만원 미만,4,3,3,3,3,3,3,4,3,4,3
53349619,20230424,M,50대,대구광역시,300만원 미만,3,3,3,3,3,3,3,3,3,4,4
53330238,20230424,M,40대,서울특별시,500이상700만원 미만,4,3,3,3,3,3,3,2,2,4,1
53372340,20230424,M,40대,서울특별시,300이상500만원 미만,4,2,3,3,4,3,4,3,4,4,5
53363252,20230424,M,40대,서울특별시,700만원 이상,3,3,2,3,2,2,2,1,2,3,4
53342578,20230424,M,40대,서울특별시,500이상700만원 미만,3,4,4,2,3,4,2,4,2,4,3
53322621,20230424,M,40대,서울특별시,700만원 이상,3,4,1,1,1,1,1,1,1,3,1
53348200,20230424,M,40대,서울특별시,700만원 이상,3,4,2,3,4,4,3,3,3,4,4
53338561,20230424,M,40대,부산광역시,500이상700만원 미만,2,2,3,2,2,3,2,4,4,4,5
53339651,20230424,M,40대,부산광역시,700만원 이상,2,2,3,1,1,2,1,3,1,1,2
53347940,20230424,M,40대,대구광역시,500이상700만원 미만,5,4,5,4,3,5,3,4,4,4,4
53342868,20230424,M,40대,충청남도(세종시 포함),500이상700만원 미만,3,2,3,2,2,2,2,3,2,4,1
53343440,20230424,M,40대,충청남도(세종시 포함),300이상500만원 미만,2,2,2,2,2,2,2,2,2,3,2
53336229,20230424,M,40대,충청남도(세종시 포함),300만원 미만,5,3,3,2,3,3,2,1,3,4,4
53322827,20230424,M,30대,서울특별시,300이상500만원 미만,3,3,4,1,1,2,1,2,1,2,3
53356953,20230424,M,30대,경상남도,300이상500만원 미만,5,5,3,3,3,3,3,5,3,3,5
368763,20230424,M,20대,경기도,700만원 이상,5,5,5,4,3,3,3,5,3,5,4
381752,20230424,M,20대,경기도,500이상700만원 미만,1,1,1,1,1,1,1,1,1,1,1
395492,20230424,M,20대,경기도,300만원 미만,3,4,4,3,3,3,4,3,3,2,5
427475,20230424,M,20대,경기도,300이상500만원 미만,2,3,3,3,4,3,3,4,2,4,3
427787,20230424,M,20대,전라남도,모름,3,3,3,3,3,3,3,3,3,3,3
428094,20230424,M,20대,경기도,700만원 이상,1,4,4,3,3,2,3,4,2,3,1
429389,20230424,M,20대,경기도,모름,5,5,4,4,2,4,2,4,1,4,4
433008,20230424,M,20대,강원도,300만원 미만,5,5,1,1,1,1,1,1,1,5,1
442108,20230424,M,20대,강원도,모름,3,3,3,3,3,3,3,3,3,3,1
450903,20230424,M,20대,경상북도,300이상500만원 미만,3,1,5,3,1,3,4,2,1,3,5
53322353,20230424,F,60대,서울특별시,300만원 미만,3,3,3,3,3,2,2,2,2,5,5
53322629,20230424,F,60대,서울특별시,300이상500만원 미만,3,3,3,3,3,3,3,3,4,4,3
53325150,20230424,F,60대,서울특별시,700만원 이상,3,3,4,4,3,3,3,4,3,4,4
53325838,20230424,F,30대,충청남도(세종시 포함),500이상700만원 미만,5,3,5,3,3,3,3,3,3,5,5
53326508,20230424,F,60대,충청북도,700만원 이상,3,3,3,3,3,3,3,3,3,3,3
53326575,20230424,F,40대,서울특별시,500이상700만원 미만,3,3,4,3,3,3,5,3,2,4,5
53326899,20230424,M,40대,경기도,300만원 미만,1,2,2,3,2,2,1,3,3,3,2
53327579,20230424,F,50대,경기도,700만원 이상,3,3,4,3,4,4,4,3,3,4,4
53328388,20230424,F,30대,대전광역시,500이상700만원 미만,4,3,5,4,3,3,4,3,3,3,5
53328929,20230424,F,30대,경상북도,300만원 미만,3,3,2,3,4,2,3,3,4,4,5
53328955,20230424,F,20대,경상남도,모름,4,4,4,3,4,4,3,3,3,3,4
53328974,20230424,M,30대,인천광역시,300이상500만원 미만,3,1,5,4,4,3,4,3,3,3,5
53329629,20230424,M,40대,경상북도,300만원 미만,5,5,4,4,4,4,2,4,4,4,4
53329687,20230424,F,50대,경기도,300이상500만원 미만,3,3,4,3,3,3,3,3,3,3,4
53330089,20230424,M,20대,충청북도,300이상500만원 미만,4,1,1,1,1,1,1,1,1,1,3
53330308,20230424,F,50대,인천광역시,모름,2,2,3,2,1,2,3,3,2,3,4
53330499,20230424,M,50대,제주도,700만원 이상,5,2,5,2,3,1,1,1,1,5,5
53332058,20230424,M,30대,충청남도(세종시 포함),300만원 미만,1,1,1,1,1,1,1,1,1,1,1
53332119,20230424,F,50대,강원도,500이상700만원 미만,2,2,4,3,3,3,2,5,4,2,4
53332257,20230424,M,60대,서울특별시,500이상700만원 미만,1,2,4,1,1,1,2,3,1,4,5
53332600,20230424,F,50대,경기도,500이상700만원 미만,1,1,3,1,1,4,3,1,1,1,2
53332723,20230424,F,50대,경기도,700만원 이상,3,1,3,3,1,3,3,3,3,1,3
53332786,20230424,F,60대,경기도,500이상700만원 미만,4,4,4,4,2,3,3,3,3,4,2
53333241,20230424,F,60대,경상남도,300만원 미만,3,2,3,4,3,3,3,3,4,3,3
53333491,20230424,F,40대,서울특별시,700만원 이상,3,3,3,3,3,3,3,3,3,3,3
53333695,20230424,F,30대,강원도,300이상500만원 미만,4,4,4,3,3,3,3,3,3,2,3
53333715,20230424,M,40대,경상북도,300만원 미만,3,3,3,3,3,3,3,3,3,3,3
53333839,20230424,F,20대,전라남도,300만원 미만,4,3,3,3,3,4,3,3,3,2,3
53333896,20230424,F,50대,제주도,700만원 이상,3,2,3,2,2,2,2,3,2,4,3
53334043,20230424,M,50대,충청남도(세종시 포함),700만원 이상,2,1,2,2,2,1,2,2,3,2,2
53334187,20230424,M,50대,경상남도,700만원 이상,3,4,3,2,3,2,3,2,3,3,3
53334559,20230424,M,60대,경기도,700만원 이상,2,2,4,2,3,2,2,3,2,4,4
53334684,20230424,F,40대,강원도,500이상700만원 미만,3,3,4,3,5,3,3,4,4,2,4
53334823,20230424,F,50대,충청남도(세종시 포함),700만원 이상,4,3,2,1,3,3,4,2,1,4,4
53335082,20230424,M,20대,서울특별시,모름,3,3,4,3,3,3,3,4,3,4,3
53335153,20230424,F,60대,서울특별시,700만원 이상,4,4,4,3,3,3,3,4,3,3,3
53335753,20230424,M,40대,경기도,300만원 미만,3,3,3,3,3,3,3,3,3,3,2
53335981,20230424,F,20대,경기도,700만원 이상,4,4,4,4,4,4,4,4,4,4,4
53336317,20230424,M,60대,경기도,500이상700만원 미만,3,3,3,3,3,3,3,3,3,3,3
53336433,20230424,M,30대,경기도,300이상500만원 미만,4,3,3,3,3,3,3,3,3,3,3
53337031,20230424,M,60대,경기도,700만원 이상,2,2,2,3,2,2,2,3,3,4,2
53337095,20230424,F,50대,광주광역시,700만원 이상,5,4,5,4,3,4,4,4,4,4,5
53337159,20230424,M,60대,부산광역시,300이상500만원 미만,4,3,3,3,4,3,3,2,2,4,4
53338762,20230424,M,60대,충청남도(세종시 포함),700만원 이상,3,3,4,3,4,4,4,4,4,3,3
53339036,20230424,M,50대,경기도,700만원 이상,2,4,4,3,2,2,2,2,2,4,4
53339704,20230424,F,40대,서울특별시,500이상700만원 미만,3,3,5,3,2,3,4,2,3,5,4
53339852,20230424,F,40대,전라남도,500이상700만원 미만,4,3,5,3,3,3,3,3,4,5,5
53339889,20230424,M,50대,경기도,300이상500만원 미만,3,3,3,3,3,3,3,3,3,3,3
53339896,20230424,M,50대,경기도,500이상700만원 미만,4,4,5,4,4,3,3,4,3,4,5
53340927,20230424,F,50대,경기도,300이상500만원 미만,2,2,5,3,3,5,3,4,4,4,3
53341440,20230424,M,50대,경상북도,300이상500만원 미만,3,3,3,3,3,3,3,3,3,4,3
53342145,20230424,F,30대,부산광역시,300이상500만원 미만,4,3,3,3,3,3,2,3,3,2,3
53342367,20230424,F,60대,경상남도,모름,4,4,4,2,3,3,3,3,3,2,4
53342816,20230424,M,30대,인천광역시,300이상500만원 미만,3,3,2,2,2,2,2,2,4,2,4
53343109,20230424,M,30대,경기도,300이상500만원 미만,3,3,2,2,4,2,4,2,2,4,2
53343229,20230424,M,60대,광주광역시,300만원 미만,3,3,3,3,3,3,3,4,4,3,4
53343246,20230424,F,30대,대구광역시,모름,3,3,3,3,3,3,3,3,3,3,3
53343720,20230424,M,30대,경기도,300이상500만원 미만,4,3,3,3,3,3,3,3,3,4,4
53344279,20230424,M,30대,인천광역시,500이상700만원 미만,3,3,4,3,3,3,3,3,3,3,4
53344620,20230424,M,50대,대전광역시,700만원 이상,4,4,3,3,3,3,3,3,4,4,3
53344792,20230424,M,30대,울산광역시,300이상500만원 미만,1,1,3,1,1,5,1,1,1,3,2
53345523,20230424,M,40대,경상북도,300만원 미만,3,1,2,2,2,2,2,1,1,2,2
53345616,20230424,M,60대,부산광역시,300이상500만원 미만,3,3,3,3,3,5,4,4,3,3,2
53346053,20230424,M,60대,서울특별시,300만원 미만,1,4,4,3,2,3,3,3,3,3,4
53346643,20230424,M,30대,경상북도,300만원 미만,3,3,3,3,3,3,3,3,3,3,3
53346873,20230424,F,40대,서울특별시,700만원 이상,3,3,3,3,3,3,3,4,4,4,4
53346949,20230424,F,60대,경상남도,500이상700만원 미만,3,4,3,3,3,3,3,3,3,4,4
53347142,20230424,F,20대,경기도,모름,1,1,4,3,4,3,3,5,1,4,4
53347434,20230424,M,60대,광주광역시,500이상700만원 미만,3,4,4,3,3,3,3,3,3,3,4
53347435,20230424,F,30대,대구광역시,300이상500만원 미만,4,3,4,4,3,4,2,4,4,5,4
53348758,20230424,F,50대,전라남도,700만원 이상,3,4,3,3,3,2,1,3,3,5,3
53349297,20230424,F,20대,경기도,700만원 이상,2,3,1,4,3,1,2,4,3,2,5
53349357,20230424,F,40대,부산광역시,500이상700만원 미만,3,3,3,3,3,3,3,3,3,3,3
53349358,20230424,F,20대,충청남도(세종시 포함),500이상700만원 미만,4,5,4,1,1,3,1,1,1,1,3
53349368,20230424,F,60대,충청북도,500이상700만원 미만,2,2,3,2,2,2,2,2,2,2,2
53349549,20230424,M,50대,경기도,500이상700만원 미만,3,3,4,3,3,3,3,3,3,5,2
53349648,20230424,F,50대,경상남도,500이상700만원 미만,3,2,2,2,2,2,3,2,2,2,2
53349656,20230424,M,30대,경기도,500이상700만원 미만,2,3,2,3,3,3,3,3,3,4,4
53349991,20230424,M,60대,서울특별시,300이상500만원 미만,3,3,3,3,3,3,3,3,3,4,2
53350123,20230424,F,30대,부산광역시,300이상500만원 미만,5,4,3,4,3,3,4,4,3,4,5
53350554,20230424,M,60대,인천광역시,300이상500만원 미만,2,3,4,3,3,4,2,4,4,4,4
53350613,20230424,F,60대,경기도,700만원 이상,4,4,4,4,4,4,4,4,4,4,4
53350693,20230424,M,60대,대구광역시,500이상700만원 미만,3,3,3,3,3,3,3,4,3,4,3
53351135,20230424,F,60대,경기도,300만원 미만,3,3,3,3,2,3,2,2,3,3,4
53351239,20230424,M,40대,전라북도,500이상700만원 미만,3,4,4,3,2,2,1,2,3,3,1
53351250,20230424,M,50대,충청남도(세종시 포함),500이상700만원 미만,3,1,2,1,1,2,2,1,2,3,4
53351312,20230424,F,40대,경상남도,300이상500만원 미만,4,4,4,4,4,4,4,4,4,5,4
53351422,20230424,F,20대,경기도,모름,3,3,3,3,3,3,3,3,3,3,3
53351438,20230424,F,50대,경기도,700만원 이상,3,3,4,3,3,4,3,3,3,4,2
53352086,20230424,M,60대,대구광역시,500이상700만원 미만,4,4,4,3,3,2,3,3,2,4,2
53353097,20230424,M,20대,경기도,300이상500만원 미만,5,5,4,2,3,3,2,3,2,4,3
53353211,20230424,F,60대,서울특별시,500이상700만원 미만,4,4,4,4,4,4,4,4,4,5,4
53354215,20230424,F,20대,경기도,모름,3,3,3,3,3,2,4,4,3,4,4
53354752,20230424,M,30대,경기도,300이상500만원 미만,2,2,4,3,3,3,3,3,3,3,4
53354781,20230424,F,20대,부산광역시,300만원 미만,3,3,3,3,3,3,3,3,3,3,4
53354839,20230424,F,60대,경상남도,700만원 이상,3,3,4,3,3,4,3,3,3,3,4
53355109,20230424,M,50대,경상남도,700만원 이상,3,4,3,2,2,3,2,3,3,4,1
53355275,20230424,F,60대,부산광역시,300이상500만원 미만,2,1,1,2,3,3,2,4,4,2,3
53355594,20230424,M,20대,충청남도(세종시 포함),300만원 미만,3,3,3,2,2,4,4,4,4,4,2
53355705,20230424,F,50대,대구광역시,300이상500만원 미만,3,3,3,4,3,3,3,4,4,3,3
53355730,20230424,M,50대,울산광역시,300이상500만원 미만,2,2,4,2,2,3,2,1,1,2,2
53356026,20230424,M,60대,인천광역시,500이상700만원 미만,1,3,2,1,1,1,1,2,1,2,1
53356303,20230424,F,30대,경상남도,300이상500만원 미만,3,3,3,3,3,4,4,3,4,4,4
53356372,20230424,M,60대,제주도,300이상500만원 미만,1,1,2,2,2,2,2,2,2,2,3
53356555,20230424,M,60대,광주광역시,300만원 미만,2,4,4,3,4,4,2,3,3,4,3
53356577,20230424,M,40대,경기도,700만원 이상,3,3,3,3,3,3,3,3,3,4,4
53356622,20230424,M,40대,경상남도,500이상700만원 미만,3,2,3,4,3,4,3,3,3,4,1
53357260,20230424,M,30대,제주도,300이상500만원 미만,5,4,4,2,2,4,3,1,1,4,3
53357661,20230424,M,60대,충청남도(세종시 포함),300이상500만원 미만,3,4,4,2,3,4,4,3,3,4,3
53357945,20230424,F,50대,부산광역시,300만원 미만,5,5,3,5,5,5,5,5,5,5,3
53358954,20230424,F,50대,대전광역시,700만원 이상,3,1,5,1,1,1,4,4,1,5,4
53359202,20230424,F,20대,인천광역시,500이상700만원 미만,3,3,4,3,3,4,3,3,3,4,2
53359256,20230424,M,50대,인천광역시,500이상700만원 미만,3,4,4,4,3,5,4,1,1,4,5
53359629,20230424,F,60대,부산광역시,300만원 미만,3,4,3,2,2,3,3,3,3,3,4
53359717,20230424,M,30대,대구광역시,500이상700만원 미만,4,3,3,2,2,2,2,2,1,2,2
53359880,20230424,M,30대,울산광역시,500이상700만원 미만,4,2,2,3,3,3,2,4,4,3,4
